index,account_url,account,headcount
"10173847","http://www.bamgsports.com","Bamg Sports","7"
"10179272","https://ujima.de/","ujima GmbH","7"
"10180977","https://www.plexicus.com/","Plexicus","7"
"10184280","https://www.Beaconer.io","Beaconer","7"
"10194840","https://www.giulia.school/","Giulia by Treccani","7"
"10198108","https://www.emoveere.com/","EMOVEERE CONSULTING","7"
"10204917","https://Neureal.gg","Neureal","7"
"10206266","https://www.cloudatus.com/","cloudatus","7"
"10206970","https://digitalbackoffice.co.uk/","Digital Back Office","7"
"10221037","www.netexsolves.com","Netex Solutions LLC","7"
"10223315","https://neosh.org","Neo softhub","7"
"10249869","https://boostedcrm.com","Boosted CRM","6"
"10250367","https://www.intellofusion.com","Intello Fusion Private Limited","6"
"10267454","www.trashlab.com","TrashLab","6"
"10270737","www.tekhiresolutions.com","Tek Hire Solutions","6"
"10307847","https://www.namirusolutions.com/","NAMÍRU Solutions | Salesforce Implementation Partner","6"
"10309683","https://www.cleverty.app","Cleverty","6"
"10317373","https://www.creoline.com","creoline GmbH","6"
"10318348","https://ohanaone.com/","OhanaOne","6"
"10322061","https://humantrends.es/","Human Trends","6"
"10322535","https://systemslab21.com","Systems Lab 21 GmbH","6"
"10325876","http://www.inventry.de","INVENTRY GmbH","6"
"10327655","https://www.asrtechgroup.com","ASR Tech Group Inc.","6"
"10328607","https://www.b2b-sellers.com/en/","B2Bsellers Suite","6"
"10330279","https://kaizens.co.uk","Kaizens Group","6"
"10333213","https://kdevlabs.com/","Kanellis Development Labs","6"
"10334101","http://imarketing21.com","iMarketing21","6"
"10334174","https://expatal.com","Expatal","6"
"10343236","https://loula.net","Loula","6"
"10345138","https://tsrlearning.io","TSR Learning","6"
"10346262","https://consoleco.es/","Consoleco","6"
"10353442","https://happy2help.ph/","Happy 2 Help","6"
"10361743","https://ingredifind.com","Ingredifind","5"
"10368444","https://hollowcore.org.uk/","HollowCore","5"
"10411895","www.cnsolutions.in","CN Solutions","5"
"10451764","https://cloud-consulting.eu","Cloud Consulting Europe","5"
"10457351","https://www.crm-messaging.cloud/","CRM Messaging","5"
"10473964","http://adevu.com","Adevu","5"
"10528709","https://codigital.co.jp/en","CoDigital, inc. - Japanese Digital Marketing Agency","4"
"10531125","https://eddi.jobs.personio.de/","Digital Education","4"
"10531283","https://eightify.app/","Eightify","4"
"10536220","https://setoko.id","Setoko (Iterative S23)","4"
"10563426","https://www.sahitechltd.com","SahiTech Ltd","4"
"10582522","jps-iq.com","JPS-iQ Solutions","4"
"10582739","https://zeincrew.com","ZeinCrew LLC","4"
"10583493","https://www.aragon.ai","Aragon.ai","4"
"10597270","https://www.douzzie.com","Douzzie","4"
"10597872","https://www.elitecolumn.com","EliteColumn","4"
"10599040","https://www.corpglobalconsulting.com/","CORPGLOBAL CONSULTING","4"
"10621871","http://www.ecomfirst.de","eComfirst GmbH","4"
"141","http://www.olo.com","Olo","910"
"154","https://www.mhr.co.uk/","MHR","4"
"3452","http://www.awesomemotive.com","Awesome Motive, Inc.","275"
"15634","http://www.jumpcloud.com","JumpCloud","701"
"15963","http://www.europace.de","Europace AG","169"
"36643","http://www.datagalaxy.com","DataGalaxy","78"
"39132","http://www.airmee.com","Airmee","145"
"40027","http://www.sygnum.com/","Sygnum Bank","265"
"40921","http://www.metsys.fr","METSYS","441"
"73148","rigusinc.com","Resource Informatics Group, Inc","63"
"50223","https://www.doinstruct.com","doinstruct","19"
"54845","https://factech.es/","FacTECH","24"
"60589","www.hawkeyeinnovations.com","Hawk-Eye Innovations Ltd","1194"
"61732","http://www.eltropy.com","Eltropy","203"
"61733","http://www.protera.com","Protera","224"
"64009","www.faktorzehn.com","FAKTOR ZEHN","110"
"64920","https://www.acadia.io","Acadia","273"
"34170","http://www.happeo.com","Happeo Oy","111"
"106138","https://www.kittl.com","Kittl","66"
"109118","http://www.saluteinc.com","Salute Mission Critical","452"
"195051","ommincorp.com","Ommincorp","74"
"228553","3eco.com","3E","678"
"228586","https://www.nooks.ai/","Nooks","63"
"249187","https://www.dynamofl.com/","DynamoFL","24"
"257255","inoltra.co","Inoltra","22"
"259951","http://artificialcore.com","Artificial Core","56"
"8510327","http://www.techmd.com","TechMD","148"
"14500","http://www.blockchain.com","Blockchain.com","836"
"61538","http://www.envisionpharmagroup.com","Envision Pharma Group","1097"
"61988","www.orbis.de","ORBIS SE","399"
"62024","www.barringtonjames.com","Barrington James","459"
"79093","www.empowereduk.com","Empowered SMS","65"
"81969","www.it-novum.com","IT Novum","60"
"96059","https://www.sii-germany.de","SII Germany","349"
"237890","https://www.jobmatix.com/nl","Jobmatix","15"
"253947","http://www.studiowildcard.com/","Studio Wildcard","107"
"58643","https://www.eleven-labs.com","Eleven Labs","91"
"58676","www.glopal.com","Glopal S.A.S","105"
"119817","dfkp.de","dfkp.de","55"
"133745","riaadvisory.com","RIA Advisory","573"
"133813","supersourcing.com","Supersourcing.com","118"
"134588","www.escapex.com","escapex","13"
"134616","https://www.finleycms.com","Finley Technologies, Inc.","49"
"134674","http://www.lexpharma.com/","Lexicon Pharmaceuticals, Inc.","415"
"139027","http://www.teamleaseregtech.com","TeamLease Regtech Pvt. Ltd","257"
"139633","https://www.clarity.cx","CLARITY","175"
"140847","http://www.treelogic.com","Treelogic","116"
"140852","http://www.vervenest.com","VerveNest Technologies Pvt Ltd","147"
"142612","http://www.ncs-spain.com","NCS - Consultoría Tecnológica","61"
"142804","https://www.genesis.studio","genesis.studio","64"
"142697","https://www.rapal.com","Rapal","46"
"142953","https://www.cloudare.in","Cloudare Technologies","60"
"142973","https://producthackers.com/es/","Product Hackers","84"
"143326","https://multilogin.com/","Multilogin (We are Hiring!)","63"
"245619","https://ambr.company","Ambr","11"
"8284994","http://www.useitc.com","IT Concepts, Inc","243"
"8285520","https://www.lucanet.com/en/","LucaNet","554"
"8365050","https://www.tobupengin.com","Tobu Pengin","14"
"8368899","http://www.creatinginfo.com","Creating Info","23"
"8369924","http://hrm.group","HRM Group","238"
"8379525","http://www.flexion.us","Flexion Inc.","198"
"8380400","http://www.mellongroup.com","Mellon Group","525"
"8380867","http://www.linksol-inc.com","Link Solutions, Inc.","118"
"8471076","http://www.innovativesys.com","Innovative Systems Group","194"
"8476025","http://www.newat.com","New Age Technologies","136"
"8476545","https://www.eyecarepro.com","EyeCarePro","78"
"8490120","https://www.leadershipconnect.io/","Leadership Connect","151"
"8492279","https://www.colorful.hr/","Romanian Software","118"
"8493007","http://www.accoy.com","A.C.Coy Company","130"
"8494453","http://www.antechsystemsinc.com","Antech Systems, Inc.","108"
"8555036","http://www.DAShealth.com","DAS Health","208"
"8555254","https://directviz.my.canva.site/","DirectViz Solutions, LLC","242"
"9532852","https://thrivedx.com/","ThriveDX","859"
"9532994","http://www.vectorsolutions.com/","Vector Solutions","833"
"9533125","http://ozon.tech","Ozon Tech","814"
"9533198","http://www.betfairromania.ro","Betfair Romania Development","804"
"9533927","https://www.nbcsportsnext.com","NBC Sports Next","708"
"9536387","http://www.dl-global.com","Direct Line Global","513"
"9541017","https://tbs.tech/","Telelink Business Services","338"
"9543241","http://www.p360.com","P360","289"
"9543258","http://www.platotech.com","PLATO Testing","289"
"9547689","https://zeals.ai","ZEALS","222"
"9552545","http://www.tCognition.com","tCognition","177"
"9553541","https://www.98thpercentile.com","98thPercentile","170"
"9554657","http://www.RethinkFirst.com","RethinkFirst","163"
"9554678","https://us.my-best.com/company","mybest, Inc.","163"
"9555452","http://www.highpointnetworks.com","High Point Networks","158"
"9555185","https://www.cloudiqtech.com","CloudIQ Technologies","160"
"9556218","http://www.synkriom.com","Synkriom","154"
"9556760","http://www.GoCo.io","GoCo.io, Inc.","151"
"9557092","https://www.dctinc.com/about.html","Digital Convergence Technologies Inc.","149"
"9557831","https://skillsetsonline.com/","SkillSets Online","146"
"9558366","http://sentrics.net","Sentrics","143"
"9559528","http://www.heygears.com/","HeyGears","138"
"9561311","wagepoint.com","Wagepoint","131"
"9561883","https://principal33.com/","Principal33","128"
"75728","www.powering-through.com","Performance",
"9561930","http://www.ctisinc.com","CTIS, Inc.","128"
"9565980","https://groupvb.com/","VB Group®","115"
"9567332","http://www.gsksolutions.com","GSK Solutions Inc.","111"
"9568083","http://www.bxbdigital.com/","BXB Digital, A Brambles Company","109"
"128529","www.diffuser.fm","Diffuser",
"9569420","https://www.dikshatek.co.id","Dikshatek Indonesia","105"
"9571121","https://inside.myposter.de","myposter GmbH","101"
"9572117","https://arkestro.com/","Arkestro","99"
"9574413","http://www.swiftconnect.com","SwiftConnect","94"
"9582863","http://www.growthloop.com","GrowthLoop","80"
"9583755","https://lifeloop.com/","LifeLoop","79"
"9583763","https://ckeditor.com/","CKEditor","79"
"9584146","https://zapsign.co/","ZapSign","79"
"9584187","http://www.cloudhesivelatam.com","CloudHesive LATAM","79"
"9586847","https://neontri.com","Neontri","75"
"9588264","https://craftable.com","Craftable","74"
"9596167","https://www.leadconsult.eu","LEAD Consult","65"
"9597056","http://www.qutor.com","Qutor","65"
"9597135","https://www.seidor.com/en-us","SEIDOR North America","64"
"9597439","https://www.cur8.in/","CUR8","64"
"9597665","http://WhiteHatEngineering.com","WhiteHat Engineering","64"
"9603875","https://www.bitreactor.com/","Bit Reactor, LLC","59"
"103562","http://www.126.com","FORTUNE GLOBAL RESOURCES LTD",
"9614980","http://www.antee.cz","ANTEE s.r.o.","52"
"9615009","http://www.c1gov.com","ConvergeOne Government Solutions","52"
"9616075","https://codr.id/","PT Kode Inovasi Teknologi (CODR)","51"
"222","https://www.jagex.com","Jagex","647"
"274","stengg.com","Singapore Technologies Engineering Ltd","1259"
"278","https://www.usemultiplier.com","Multiplier","568"
"333","http://www.reversinglabs.com","ReversingLabs","308"
"294","http://www.yoummday.com/en/business","Yoummday","432"
"437","http://www.orthly.com","Dandy","802"
"449","http://www.wayup.com","WayUp","90"
"456","http://www.ubique-systems.com","Ubique Systems","262"
"458","http://www.sittercity.com","Sittercity","914"
"486","www.matterport.com","Matterport","592"
"489","https://www.kiddom.co","Kiddom","110"
"544","https://www.givebutter.com","Givebutter","81"
"598","https://disruptivegames.com/","Disruptive Games","53"
"612","www.aeratechnology.com","Aera Technology","431"
"630","https://www.cointracker.io","CoinTracker","83"
"635","www.plusgrade.com","Plusgrade","693"
"688","www.apixio.com","Apixio","246"
"753","https://www.heetch.com/fr/jobs","Heetch","510"
"721","www.hiya.com","Hiya Inc.","220"
"852","http://www.xifin.com","XIFIN, Inc.","483"
"885","http://www.halfhelix.com","Half Helix","72"
"907","mbopartners.com","MBO Partners","869"
"911","www.regnology.net","Regnology","752"
"956","https://uphold.com","Uphold Inc.","363"
"993","https://www.juakali.io","Juakali","218"
"924","https://www.socialhub.io","SocialHub","88"
"1051","https://www.cribl.io","Cribl","672"
"1053","http://www.myskysys.com","Sky Systems, Inc.","70"
"1056","www.leanix.net","LeanIX","582"
"1083","http://www.babbel.com","Babbel","1293"
"1097","https://www.chainlinklabs.com","Chainlink Labs","515"
"1125","https://www.clipboardhealth.com/","Clipboard Health","1545"
"1140","https://www.meetcleo.com","Cleo","284"
"1141","https://www.quora.com/careers","Quora","1266"
"1143","https://artafinance.com/","Arta Finance","109"
"1353","https://www.jscrambler.com","Jscrambler","100"
"1382","https://www.honeycomb.io","Honeycomb.io","202"
"1396","https://www.sqream.com","SQream","134"
"1457","http://www.helpscout.net","Help Scout","221"
"1506","www.fellow.app","Fellow","65"
"1513","https://section4.com","Section4","96"
"1570","https://www.ampstek.com","Ampstek","292"
"1571","cap-rx.com","Capital Rx","487"
"1585","https://www.wishup.co","WishUp","311"
"1466","https://www.spice.xyz/","Spice AI","18"
"1812","https://www.narmi.com","Narmi","113"
"1816","digitalgamingcorp.com","Digital Gaming","234"
"1929","nitropack.io","NitroPack","51"
"2021","https://www.cart.com","Cart.com","495"
"2061","https://imply.io/","Imply","233"
"2225","xogito.com","Xogito Group","111"
"134873","discourse.bitdao.io","BitDAO",
"2174","http://www.revacomm.com","RVCM (RevaComm)","143"
"2335","https://sift.com/","Sift","369"
"2374","https://modsquad.com","ModSquad","1226"
"2404","http://www.zededa.com","ZEDEDA","110"
"2413","www.skyflow.com","Skyflow","137"
"2493","https://www.swoogo.events","Swoogo","116"
"2520","www.plivo.com","Plivo","285"
"2560","www.openx.com","OpenX","420"
"2632","https://zebrabi.com","Zebra BI","59"
"2664","https://www.scribehow.com","Scribe","148"
"2677","https://fairmoney.io/","FairMoney","831"
"2679","techarmy.com","Tech Army","28"
"2694","seekingalpha.com","Seeking Alpha","889"
"2755","trellis.co","Trellis","68"
"2793","http://www.mygwork.com","myGwork - LGBTQ+ professionals & allies","105"
"2859","http://www.dwavesys.com","D-Wave","232"
"2722","http://www.webstep.com","Webstep","568"
"3050","https://www.assette.com","Assette","103"
"3111","webpagefx.com","WebpageFX","120"
"3150","www.revinate.com","Revinate","292"
"3406","http://www.gauntlet.network","Gauntlet","62"
"3430","www.shield.ai","Shield AI","592"
"3450","http://www.willowtreeapps.com","WillowTree","1086"
"3464","www.stravito.com","Stravito","91"
"3612","http://www.prolim.com","PROLIM Corporation","242"
"3629","http://www.e-food.gr","efood","1026"
"3640","http://www.simpliroute.com","SimpliRoute","132"
"3647","https://www.memfault.com","Memfault","73"
"3658","engflow.com","EngFlow GmbH","34"
"3659","http://www.netspi.com","NetSPI","570"
"3746","code.seat","SEAT:CODE","277"
"3945","www.glintt.com","Glintt","761"
"3951","http://www.gemini-us.com/","Gemini Consulting & Services","518"
"3983","intelepeer.com","IntelePeer","279"
"4148","http://www.axxonconsulting.com","Axxon Consulting","369"
"4157","http://www.mistplay.com","Mistplay","237"
"4327","avantpage.com","Avantpage","104"
"4354","http://www.gocanvas.com","GoCanvas","201"
"4419","https://www.thrivelearning.com","Thrive","163"
"4433","http://www.govplace.com","Govplace","99"
"4525","alpinesg.com","Alpine SG","161"
"4365","https://mvst.co","MVST.","61"
"4617","www.advsol.com","Advanced Solutions International","208"
"4641","lovelytics.com","Lovelytics","77"
"4642","https://ncontracts.com/","Ncontracts","320"
"4687","www.webinterpret.com","Webinterpret","180"
"4774","https://www.profitroom.com/","Profitroom","250"
"4823","https://lilt.com","Lilt","432"
"4854","http://www.protenus.com","Protenus","99"
"4766","ftapi.com","FTAPI","110"
"4980","bigo.tv","BIGO LIVE","66"
"5035","www.vendavo.com","Vendavo","489"
"5068","http://www.ashlingpartners.com/","Ashling Partners","189"
"5180","http://www.wonderbly.com","Wonderbly","116"
"5199","http://www.amiqus.co/book-a-demo","Amiqus","64"
"5414","http://www.adzuna.co.uk","Adzuna","149"
"5441","https://www.koyeb.com","Koyeb","18"
"5512","www.dronedeploy.com","DroneDeploy","290"
"5540","http://www.sertifi.com","Sertifi","109"
"5559","https://www.stoltenberg.com","Stoltenberg Consulting","66"
"5560","unitq.com","unitQ","68"
"5562","https://www.visenze.com/","ViSenze","70"
"5564","doxel.ai","Doxel","99"
"5570","https://www.foodsmart.com/","Foodsmart","333"
"5362","https://reclaim.ai/","Reclaim.ai","27"
